vid_id,segment1,segment2,segment3,segment4,segment5
SOJE,cycling:0.303,bicycle:0.296,motorsport:0.203,racing:0.142,motorcycle:0.057
ERJE,gardening:0.319,food:0.228,car:0.164,pet:0.149,garden:0.140
mTJE,car:0.534,pet:0.161,dance:0.123,racing:0.099,concert:0.083
rHJE,food:0.647,cooking:0.188,concert:0.084,dish:0.066,drink:0.016
vzJE,food:0.326,cooking:0.271,dish:0.247,vegetable:0.083,:0.072
o4JE,concert:0.356,car:0.302,house:0.148,book:0.117,dance:0.078
p3JE,skateboarding:0.499,skatepark:0.257,kickflip:0.207,concert:0.030,car:0.008
XAJE,boxing:0.755,kickboxing:0.091,car:0.065,dance:0.056,concert:0.033
wlJE,orchestra:0.336,trumpet:0.280,concert:0.266,trombone:0.077,car:0.041
6tJE,food:0.343,concert:0.225,car:0.197,cooking:0.132,motorsport:0.103
MgJE,hairstyle:0.478,doll:0.290,association-football:0.081,concert:0.076,dance:0.074
5jJE,fishing:0.253,fish:0.211,recreational-fishing:0.208,pet:0.169,outdoor-recreation:0.158
RUJE,racing:0.350,sports-car:0.265,car:0.212,motorsport:0.126,concert:0.047
KHJE,food:0.620,gardening:0.124,car:0.115,cooking:0.082,vegetable:0.059
OrcL,car:0.489,bus:0.171,engine:0.151,truck:0.110,train:0.079
4AcL,association-football:0.604,boxing:0.223,concert:0.068,car:0.065,racing:0.040
8AcL,food:0.268,cooking:0.258,dish:0.236,:0.156,vegetable:0.083
GscL,firefighter:0.289,truck:0.265,car:0.177,fire-engine:0.135,train:0.133
uvcL,car:0.423,concert:0.340,dance:0.124,basketball:0.067,drum-kit:0.045
SbcL,engine:0.346,concert:0.236,car:0.197,motorcycle:0.144,boxing:0.077
HAcL,ship:0.354,boat:0.267,airplane:0.182,jet-aircraft:0.124,concert:0.072
4ycL,car:0.327,association-football:0.217,food:0.169,dance:0.158,shoe:0.128
d8cL,pool:0.324,car:0.264,dance:0.186,association-football:0.119,concert:0.108
PdcL,racing:0.612,food:0.113,motorsport:0.100,concert:0.090,television:0.084
kocL,shoe:0.379,sneakers:0.298,nike-inc:0.222,racing:0.067,motorsport:0.033
RXcL,concert:0.596,dance:0.195,food:0.082,car:0.076,pet:0.051
XPcL,concert:0.425,car:0.192,dance:0.149,association-football:0.120,food:0.114
zMcL,food:0.461,cooking:0.299,dish:0.160,concert:0.055,car:0.025
rU27,pet:0.856,car:0.047,concert:0.044,outdoor-recreation:0.027,food:0.026
ot27,concert:0.394,flute:0.309,drum:0.151,drum-kit:0.110,car:0.037
y127,house:0.511,room:0.302,concert:0.066,beach:0.062,hotel:0.058
aP27,concert:0.356,car:0.201,food:0.174,association-football:0.145,pet:0.123
hC27,racing:0.548,motorsport:0.243,car:0.134,driving:0.056,sports-car:0.020
1e27,house:0.373,pet:0.245,car:0.216,concert:0.085,room:0.081
Pb27,concert:0.518,dance:0.180,association-football:0.160,ryu:0.079,racing:0.063
Dx27,car:0.543,sedan:0.171,sport-utility-vehicle:0.143,hatchback:0.109,engine:0.034
E127,food:0.255,cooking:0.254,dish:0.252,:0.131,vegetable:0.108
fy27,food:0.482,cooking:0.265,dish:0.158,dessert:0.050,dance:0.046
lC27,house:0.462,room:0.349,concert:0.082,bedroom:0.063,living-room:0.044
2r27,car:0.441,sports-car:0.318,sedan:0.132,coupé:0.073,hatchback:0.036
9y27,mobile-phone:0.416,smartphone:0.307,drawing:0.150,dance:0.100,association-football:0.027
xu27,food:0.325,car:0.296,concert:0.188,pet:0.098,weight-training:0.093
pY27,sports-car:0.413,car:0.365,coupé:0.123,racing:0.056,motorsport:0.043
m327,dance:0.392,car:0.219,concert:0.172,racing:0.110,motorsport:0.108
dc27,concert:0.458,car:0.261,food:0.108,pet:0.093,dance:0.079
Ym27,concert:0.627,car:0.116,racing:0.114,motorsport:0.086,amusement-park:0.058
Xa27,dance:0.775,food:0.098,boxing:0.054,concert:0.049,association-football:0.023
RwCE,airplane:0.273,jet-aircraft:0.253,landing:0.251,airport:0.204,boeing-747:0.019
uoCE,dance:0.588,tennis:0.124,gymnastics:0.123,concert:0.106,association-football:0.059
YjCE,car:0.283,personal-computer:0.218,concert:0.191,engine:0.161,mobile-phone:0.147
bICE,dance:0.426,festival:0.294,parade:0.191,racing:0.045,carnival:0.043
LkCE,airplane:0.419,landing:0.202,concert:0.142,train:0.135,amusement-park:0.101
ziCE,concert:0.612,fish:0.108,pet:0.108,car:0.090,fishing:0.082
GgCE,car:0.487,motorcycle:0.178,driving:0.164,motorsport:0.087,sports-car:0.083
2ICE,association-football:0.513,outdoor-recreation:0.227,concert:0.138,skateboarding:0.080,food:0.042
73CE,cycling:0.348,bicycle:0.344,road-bicycle:0.139,mountain-bike:0.116,acoustic-guitar:0.054
NWCE,car:0.524,engine:0.216,tractor:0.116,concert:0.087,lawn-mower:0.056
WNCE,pet:0.623,fish:0.201,aquarium:0.113,food:0.033,car:0.030
elCE,house:0.703,room:0.188,concert:0.050,apartment:0.031,car:0.028
mfCE,concert:0.547,car:0.169,association-football:0.108,airplane:0.090,hairstyle:0.086
bCCE,food:0.624,concert:0.111,cooking:0.109,car:0.085,dance:0.072
gyCE,concert:0.513,food:0.160,dance:0.124,pet:0.103,mobile-phone:0.100
dsym,association-football:0.331,racing:0.249,food:0.175,dance:0.123,motorsport:0.122
Q8ym,pool:0.448,concert:0.193,food:0.183,piano:0.092,pet:0.085
cJym,mobile-phone:0.480,smartphone:0.407,samsung-galaxy:0.054,food:0.031,iphone:0.027
wTym,food:0.490,cooking:0.214,car:0.158,dish:0.079,mobile-phone:0.058
k1ym,car:0.603,sports-car:0.292,pickup-truck:0.038,sedan:0.035,truck:0.032
1Nym,food:0.380,dance:0.234,association-football:0.179,concert:0.127,cooking:0.080
9oym,concert:0.647,cooking:0.104,food:0.101,pet:0.086,airplane:0.062
WAym,car:0.400,sport-utility-vehicle:0.203,pickup-truck:0.144,truck:0.136,four-wheel-drive:0.117
sMym,cello:0.426,orchestra:0.418,concert:0.081,piano:0.043,quartet:0.032
XKym,concert:0.302,dance:0.202,goku:0.187,racing:0.165,association-football:0.142
zSym,train:0.388,railroad-car:0.366,train-station:0.170,locomotive:0.050,racing:0.027
Qvym,concert:0.475,racing:0.275,mobile-phone:0.103,goku:0.076,smartphone:0.071
rFym,car:0.619,engine:0.173,driving:0.108,sport-utility-vehicle:0.064,motorsport:0.036
Y3ym,car:0.572,pickup-truck:0.166,truck:0.142,four-wheel-drive:0.066,sport-utility-vehicle:0.055
xfym,car:0.274,four-wheel-drive:0.217,sport-utility-vehicle:0.203,truck:0.154,pickup-truck:0.152
UBym,food:0.393,cooking:0.270,dish:0.240,concert:0.060,dessert:0.036
mIym,mobile-phone:0.410,smartphone:0.386,tablet-computer:0.086,iphone:0.081,samsung-galaxy:0.037
5Vym,car:0.331,mobile-phone:0.199,concert:0.195,smartphone:0.173,iphone:0.102
cWym,car:0.535,sport-utility-vehicle:0.229,four-wheel-drive:0.101,sedan:0.077,truck:0.058
OM7d,eye-shadow:0.358,mascara:0.269,eye-liner:0.165,lipstick:0.114,rouge:0.094
S67d,pet:0.728,eye-shadow:0.110,mascara:0.059,concert:0.056,eye-liner:0.048
QY7d,car:0.819,motorcycle:0.086,concert:0.044,food:0.031,sports-car:0.019
jJ7d,association-football:0.703,concert:0.178,drum-kit:0.054,car:0.033,drum:0.032
hk7d,food:0.349,concert:0.298,cooking:0.148,dish:0.104,dance:0.101
SX7d,landing:0.263,airplane:0.263,airport:0.248,boeing-737:0.132,runway:0.095
u27d,airplane:0.291,landing:0.288,airport:0.256,boeing-737:0.092,runway:0.073
Vm7d,car:0.460,racing:0.181,concert:0.135,motorsport:0.127,sports-car:0.097
rl7d,racing:0.233,association-football:0.232,concert:0.226,car:0.201,food:0.109
ya7d,concert:0.406,dance:0.253,wedding:0.158,association-football:0.098,food:0.085
oY7d,car:0.541,food:0.254,train:0.100,concert:0.066,cooking:0.039
SO7d,concert:0.519,orchestra:0.327,dance:0.065,pet:0.049,food:0.041
hE7d,car:0.679,sedan:0.130,sports-car:0.077,motorsport:0.066,sport-utility-vehicle:0.048
9Y7d,outdoor-recreation:0.394,hunting:0.362,pet:0.088,concert:0.081,motorsport:0.075
wdGg,car:0.475,sports-car:0.382,coupé:0.085,convertible:0.029,sedan:0.028
CpGg,pet:0.365,fishing:0.303,outdoor-recreation:0.164,fish:0.096,recreational-fishing:0.071
GNGg,mobile-phone:0.403,smartphone:0.384,iphone:0.120,personal-computer:0.058,samsung-galaxy:0.035
NhGg,food:0.465,cooking:0.354,dish:0.128,flour:0.032,concert:0.021
1qGg,concert:0.311,dance:0.226,festival:0.198,house:0.188,pet:0.078
cdGg,food:0.274,cooking:0.253,dish:0.238,vegetable:0.143,:0.091
yvGg,food:0.490,cooking:0.251,dish:0.133,concert:0.068,dance:0.059
JuGg,food:0.375,cooking:0.304,dish:0.197,dessert:0.096,concert:0.029
xuGg,mobile-phone:0.379,smartphone:0.302,concert:0.147,personal-computer:0.087,car:0.086
mWGg,car:0.556,sports-car:0.206,motorsport:0.113,sport-utility-vehicle:0.080,racing:0.045
A7TX,car:0.303,motorsport:0.257,four-wheel-drive:0.198,racing:0.151,sport-utility-vehicle:0.090
pcTX,concert:0.461,food:0.275,car:0.163,cooking:0.051,dance:0.050
FUTX,food:0.436,car:0.248,concert:0.138,cooking:0.117,pet:0.061
giTX,motorsport:0.269,motorcycle:0.266,motorcycling:0.253,racing:0.191,concert:0.021
hPTX,flute:0.468,saxophone:0.193,orchestra:0.160,clarinet:0.113,concert:0.066
6sTX,concert:0.536,car:0.250,racing:0.092,motorsport:0.067,association-football:0.054
c5TX,hairstyle:0.746,afro-textured-hair:0.088,lipstick:0.075,eye-shadow:0.049,rouge:0.042
jwTX,car:0.815,sports-car:0.072,motorsport:0.057,food:0.030,racing:0.025
IoTX,fireworks:0.606,concert:0.194,dance:0.100,car:0.074,drum:0.026
FgTX,drawing:0.707,food:0.088,concert:0.082,car:0.068,pet:0.054
wITX,hockey:0.612,hockey-puck:0.285,concert:0.047,racing:0.029,association-football:0.028
UsTX,truck:0.296,car:0.295,firefighter:0.214,fire-engine:0.131,emergency-vehicle:0.064
vjTX,food:0.326,concert:0.268,car:0.235,cooking:0.105,dance:0.065
ocTX,concert:0.338,mobile-phone:0.310,smartphone:0.239,food:0.067,dance:0.046
4NTX,concert:0.354,food:0.195,mobile-phone:0.177,smartphone:0.140,house:0.135
ZlTX,car:0.464,concert:0.211,food:0.140,drawing:0.120,engine:0.064
05TX,motorcycling:0.263,motorcycle:0.244,motorsport:0.198,cycling:0.155,bicycle:0.140
mgyn,house:0.595,room:0.279,pet:0.046,food:0.043,concert:0.036
CTyn,food:0.244,concert:0.242,beach:0.204,outdoor-recreation:0.203,fishing:0.106
Glyn,car:0.517,sport-utility-vehicle:0.256,hatchback:0.157,volkswagen:0.036,sedan:0.035
1Qyn,acoustic-guitar:0.356,car:0.303,dance:0.134,book:0.111,pet:0.096
rlyn,pet:0.410,hairstyle:0.230,concert:0.201,car:0.082,dance:0.076
X1yn,food:0.424,car:0.209,cooking:0.178,dish:0.113,concert:0.075
Rjyn,pet:0.701,concert:0.153,chicken:0.085,dance:0.043,association-football:0.018
Ygyn,car:0.713,sports-car:0.084,hatchback:0.072,sport-utility-vehicle:0.068,engine:0.063
Gzyn,dance:0.283,pet:0.226,concert:0.225,car:0.137,shoe:0.129
Ntyn,car:0.478,engine:0.329,concert:0.120,drum:0.047,food:0.026
krGh,toddler:0.412,hairstyle:0.220,dance:0.204,concert:0.117,food:0.047
TUGh,car:0.563,engine:0.273,truck:0.065,pickup-truck:0.055,dance:0.044
tbGh,car:0.454,sports-car:0.260,sedan:0.177,coupé:0.077,bmw:0.031
tmGh,car:0.571,bag:0.148,association-football:0.113,concert:0.101,shoe:0.067
NkGh,house:0.343,concert:0.230,room:0.182,hotel:0.140,dance:0.105
OQGh,food:0.442,association-football:0.156,dish:0.143,cooking:0.134,wedding:0.125
d9Gh,action-figure:0.771,car:0.112,lego:0.045,dance:0.042,mobile-phone:0.031
ZfGh,food:0.424,dish:0.286,cooking:0.226,vegetable:0.042,wedding:0.022
rnGh,car:0.444,sports-car:0.318,sedan:0.117,coupé:0.066,bmw:0.055
oRGh,loudspeaker:0.535,mobile-phone:0.155,pet:0.116,smartphone:0.108,car:0.087
yGGh,diatonic-button-accordion:0.749,concert:0.104,food:0.076,car:0.043,cooking:0.028
ZeGh,four-wheel-drive:0.368,car:0.268,sport-utility-vehicle:0.244,jeep:0.070,motorsport:0.050
bnGh,food:0.562,cooking:0.196,dish:0.174,concert:0.036,car:0.031
lcGh,concert:0.450,sasuke-uchiha:0.170,car:0.157,dance:0.129,sonic-the-hedgehog:0.095
9FGh,motorsport:0.451,racing:0.280,car:0.156,motorcycling:0.057,motorcycle:0.056
0o7c,surfing:0.762,bodyboarding:0.127,concert:0.065,motorsport:0.031,airplane:0.015
4r7c,food:0.448,car:0.244,cooking:0.117,dish:0.096,fishing:0.096
Nt7c,car:0.621,truck:0.178,motorsport:0.081,airplane:0.062,food:0.059
YH7c,skateboarding:0.589,skatepark:0.193,kickflip:0.136,concert:0.050,car:0.032
ZJ7c,mobile-phone:0.361,smartphone:0.351,iphone:0.223,concert:0.033,samsung-galaxy:0.031
hb7c,outdoor-recreation:0.347,car:0.252,association-football:0.174,food:0.123,cycling:0.103
XF7c,concert:0.862,association-football:0.047,dance:0.038,motorsport:0.030,car:0.023
hy7c,car:0.430,mobile-phone:0.171,concert:0.140,food:0.138,motorcycle:0.121
JV7c,outdoor-recreation:0.406,hunting:0.279,concert:0.138,car:0.105,pet:0.072
yI7c,hockey:0.561,hockey-puck:0.258,basketball:0.082,racing:0.053,slam-dunk:0.046
347c,car:0.662,sports-car:0.166,concert:0.065,sedan:0.061,truck:0.045
V07c,pet:0.397,concert:0.217,car:0.170,food:0.110,fishing:0.106
5n7c,food:0.343,cooking:0.294,dish:0.243,vegetable:0.092,dessert:0.027
mT26,car:0.609,sports-car:0.208,sedan:0.099,motorsport:0.044,sport-utility-vehicle:0.040
VT26,concert:0.392,dance:0.178,pet:0.163,food:0.140,hairstyle:0.126
zB26,car:0.252,food:0.228,doll:0.217,play-doh:0.184,concert:0.119
1A26,truck:0.400,car:0.252,concert:0.124,firefighter:0.120,motorsport:0.104
td26,marching-band:0.364,parade:0.308,dance:0.160,festival:0.136,drum:0.032
hw26,engine:0.420,car:0.282,motorcycle:0.155,boat:0.109,food:0.035
5w26,truck:0.444,firefighter:0.210,fire-engine:0.127,car:0.118,bus:0.101
gM26,concert:0.454,food:0.209,sonic-the-hedgehog:0.139,pony:0.123,dance:0.076
s726,personal-computer:0.340,mobile-phone:0.312,smartphone:0.250,concert:0.052,laptop:0.046
sS26,outdoor-recreation:0.385,airplane:0.329,concert:0.168,model-aircraft:0.070,landing:0.048
4B26,food:0.411,personal-computer:0.248,cooking:0.148,car:0.112,printer:0.082
9L26,motorcycle:0.464,motorcycling:0.269,car:0.147,motorsport:0.093,cycling:0.027
2e26,car:0.440,concert:0.200,sports-car:0.156,dance:0.140,motorsport:0.064
qV26,food:0.291,cooking:0.283,dish:0.264,:0.124,vegetable:0.036
sU26,concert:0.278,airplane:0.256,motorsport:0.166,parachuting:0.161,racing:0.140
GzCF,concert:0.376,dance:0.224,personal-computer:0.193,computer:0.121,car:0.086
H7CF,cooking:0.233,food:0.231,dish:0.227,:0.190,vegetable:0.118
8jCF,pet:0.252,gardening:0.234,fish:0.228,garden:0.189,aquarium:0.097
CjCF,fish:0.326,pet:0.311,fishing:0.247,aquarium:0.061,recreational-fishing:0.055
DGCF,car:0.480,engine:0.444,truck:0.033,train:0.027,locomotive:0.015
WGCF,food:0.287,concert:0.275,outdoor-recreation:0.249,car:0.111,motorsport:0.077
ZbCF,food:0.497,dance:0.185,concert:0.144,dish:0.101,cooking:0.074
3QCF,swimming-pool:0.537,human-swimming:0.306,dance:0.122,hotel:0.019,beach:0.015
LuCF,cooking:0.237,dish:0.232,food:0.232,:0.160,vegetable:0.138
hgCF,airplane:0.431,landing:0.333,concert:0.119,airport:0.074,racing:0.044
flCF,car:0.336,motorsport:0.225,sport-utility-vehicle:0.163,rallying:0.161,four-wheel-drive:0.114
WKCF,association-football:0.679,skateboarding:0.127,concert:0.100,dance:0.061,car:0.033
eMCF,dance:0.674,food:0.111,association-football:0.101,pet:0.061,concert:0.053
NLTW,food:0.463,cooking:0.217,car:0.168,concert:0.093,dance:0.058
FcTW,car:0.539,engine:0.292,concert:0.086,food:0.045,truck:0.038
8TTW,skiing:0.311,snowboarding:0.206,concert:0.205,skateboarding:0.196,ski:0.082
2fTW,fishing:0.244,recreational-fishing:0.210,pet:0.188,outdoor-recreation:0.181,fish:0.177
gjTW,bee:0.273,insect:0.269,beehive:0.224,car:0.139,food:0.094
f6TW,concert:0.340,food:0.248,pool:0.166,pet:0.163,car:0.084
CRTW,car:0.353,camera:0.242,concert:0.185,association-football:0.116,digital-camera:0.104
KUTW,food:0.307,pet:0.232,concert:0.223,cooking:0.165,fish:0.073
vlTW,car:0.294,truck:0.278,motorsport:0.218,pickup-truck:0.131,racing:0.079
DwTW,car:0.601,association-football:0.200,food:0.098,camera:0.071,fishing:0.030
dRvp,food:0.398,concert:0.235,dish:0.157,cooking:0.156,car:0.053
oKvp,pet:0.585,concert:0.168,cat:0.094,dance:0.081,parrot:0.072
gEvp,car:0.436,sports-car:0.345,sedan:0.102,coupé:0.083,bmw:0.034
ulvp,food:0.266,cooking:0.249,dish:0.235,:0.163,vegetable:0.087
fnvp,mobile-phone:0.342,smartphone:0.321,personal-computer:0.172,tablet-computer:0.108,iphone:0.057
GXvp,pet:0.760,dressage:0.130,boxing:0.045,jumping:0.041,dance:0.024
u9vp,christmas:0.300,choir:0.281,concert:0.170,food:0.136,orchestra:0.113
yxvp,personal-computer:0.323,computer-keyboard:0.226,laptop:0.181,mobile-phone:0.148,smartphone:0.123
b0vp,car:0.578,wedding:0.133,concert:0.121,association-football:0.102,motorsport:0.066
vUvp,skateboarding:0.555,skatepark:0.175,dance:0.141,car:0.067,concert:0.062
dtvp,choir:0.528,concert:0.231,wedding:0.131,dance:0.068,bride:0.042
2Tvp,mobile-phone:0.295,smartphone:0.232,personal-computer:0.182,food:0.154,television:0.136
Swvp,car:0.460,house:0.146,recreational-vehicle:0.145,food:0.135,kitchen:0.114
l2vp,boxing:0.683,basketball:0.116,concert:0.085,kickboxing:0.085,slam-dunk:0.031
eEXM,loudspeaker:0.390,cooking:0.185,car:0.163,dish:0.134,disc-jockey:0.129
55XM,concert:0.396,sasuke-uchiha:0.265,dance:0.209,car:0.078,sakura-haruno:0.053
uuXM,concert:0.412,car:0.181,disc-jockey:0.177,association-football:0.123,pet:0.107
KFXM,airplane:0.306,landing:0.238,jet-aircraft:0.235,airport:0.190,runway:0.031
rSXM,car:0.608,sport-utility-vehicle:0.146,sedan:0.118,engine:0.069,hatchback:0.059
FXXM,car:0.484,concert:0.256,food:0.162,dish:0.064,association-football:0.034
eyXM,model-aircraft:0.313,concert:0.215,parachuting:0.165,paragliding:0.155,motorcycle:0.152
u0XM,concert:0.536,racing:0.182,food:0.160,motorsport:0.062,hockey:0.060
ABXM,pet:0.346,car:0.301,tractor:0.142,concert:0.117,truck:0.094
xJXM,food:0.331,cooking:0.294,dish:0.223,:0.076,dessert:0.076
7RXM,car:0.718,driving:0.115,dashcam:0.070,motorsport:0.051,racing:0.045
BbXM,guitar-amplifier:0.345,acoustic-guitar:0.317,drum-kit:0.134,drum:0.107,concert:0.096
r1XM,outdoor-recreation:0.494,pet:0.153,concert:0.132,hunting:0.126,mountain-biking:0.094
rDZW,tractor:0.507,car:0.223,skiing:0.123,snowboarding:0.115,snowmobile:0.032
NhZW,car:0.421,sports-car:0.398,sedan:0.069,coupé:0.062,bmw:0.049
E2ZW,car:0.512,food:0.181,driving:0.131,cooking:0.122,bus:0.054
lfZW,fish:0.267,underwater-diving:0.226,pet:0.201,scuba-diving:0.178,fishing:0.128
GoZW,boat:0.325,fishing:0.177,outdoor-recreation:0.177,association-football:0.176,kayak:0.146
QCZW,outdoor-recreation:0.366,fishing:0.307,recreational-fishing:0.150,car:0.132,concert:0.044
PpZW,food:0.480,cooking:0.206,dish:0.182,pet:0.090,concert:0.042
gzZW,concert:0.386,food:0.250,pet:0.186,dance:0.106,car:0.071
aaZW,food:0.408,dish:0.246,cooking:0.243,concert:0.084,hairstyle:0.019
t1ZW,hairstyle:0.727,pet:0.170,concert:0.048,dance:0.030,braid:0.025
tgZW,train:0.361,railroad-car:0.357,train-station:0.147,locomotive:0.121,bus:0.014
9hZW,hairstyle:0.274,concert:0.250,car:0.247,pet:0.117,food:0.111
7Cs3,eye-shadow:0.266,mascara:0.253,eye-liner:0.195,lipstick:0.164,rouge:0.121
eis3,skiing:0.406,snowboarding:0.277,ski:0.229,snowboard:0.056,boat:0.032
M4s3,concert:0.504,beach:0.147,pet:0.138,outdoor-recreation:0.129,fishing:0.082
eQs3,piano:0.789,food:0.074,association-football:0.064,house:0.044,dance:0.029
d9s3,eye-shadow:0.375,mascara:0.290,eye-liner:0.150,concert:0.103,hairstyle:0.083
HXs3,association-football:0.785,car:0.081,concert:0.058,food:0.048,outdoor-recreation:0.028
mIs3,food:0.549,cooking:0.228,dish:0.123,concert:0.086,hairstyle:0.014
ehs3,truck:0.435,four-wheel-drive:0.292,car:0.173,sport-utility-vehicle:0.059,pickup-truck:0.042
s6s3,outdoor-recreation:0.538,concert:0.157,acoustic-guitar:0.134,car:0.095,dance:0.076
Z6s3,pet:0.473,dressage:0.310,jumping:0.134,concert:0.055,outdoor-recreation:0.028
Qhs3,food:0.491,concert:0.260,cooking:0.088,dance:0.087,car:0.075
EYs3,food:0.408,cooking:0.311,dish:0.206,dessert:0.048,:0.026
Wys3,concert:0.449,pet:0.258,train:0.124,mobile-phone:0.094,loudspeaker:0.075
DHZX,mobile-phone:0.279,camera:0.276,smartphone:0.213,digital-camera:0.151,concert:0.082
hDZX,car:0.391,concert:0.177,dance:0.171,drawing:0.136,disc-jockey:0.124
G7ZX,skateboarding:0.641,skatepark:0.187,kickflip:0.070,dance:0.057,cycling:0.045
MaZX,car:0.413,washing-machine:0.307,washing:0.149,clothes-dryer:0.066,concert:0.066
ibZX,food:0.305,cooking:0.254,dish:0.202,vegetable:0.137,:0.103
iZZX,car:0.403,sports-car:0.349,sedan:0.115,coupé:0.080,motorsport:0.053
bXZX,food:0.351,dish:0.275,cooking:0.267,vegetable:0.070,concert:0.037
GhZX,banjo:0.633,acoustic-guitar:0.248,concert:0.079,food:0.028,orchestra:0.012
JpZX,boxing:0.437,concert:0.353,dance:0.111,food:0.055,basketball:0.043
U7ZX,fishing:0.269,outdoor-recreation:0.227,recreational-fishing:0.194,pet:0.167,fish:0.143
p4ZX,food:0.474,cooking:0.264,dish:0.180,concert:0.053,car:0.029
ZKZX,mobile-phone:0.354,smartphone:0.350,samsung-galaxy:0.151,iphone:0.133,personal-computer:0.012
E7ZX,car:0.353,house:0.319,concert:0.136,pickup-truck:0.129,sports-car:0.063
ZdZX,airplane:0.500,jet-aircraft:0.295,concert:0.098,model-aircraft:0.071,helicopter:0.036
rtZX,food:0.390,pet:0.191,motorsport:0.169,car:0.153,motorcycle:0.097
uvZX,concert:0.369,eye-shadow:0.283,mascara:0.179,eye-liner:0.118,rouge:0.051
VTs2,food:0.526,cooking:0.294,dish:0.094,drink:0.070,concert:0.015
Sns2,association-football:0.703,concert:0.107,boxing:0.084,mobile-phone:0.057,dance:0.049
c9s2,fishing:0.299,fish:0.230,recreational-fishing:0.177,pet:0.158,boat:0.137
